2023-01-31 11:56:20,9849.454
2023-01-31 11:56:52,9699.183
2023-01-31 11:57:27,9548.019
2023-01-31 11:58:01,9398.097
2023-01-31 11:58:35,9247.364
2023-01-31 11:59:08,9095.147
2023-01-31 11:59:43,8943.276
2023-01-31 12:00:14,8790.957
2023-01-31 12:00:46,8640.048
2023-01-31 12:01:19,8488.146
2023-01-31 12:01:51,8337.319
2023-01-31 12:02:23,8186.656
2023-01-31 12:02:58,8034.019
2023-01-31 12:03:30,7883.356
2023-01-31 12:04:03,7731.626
2023-01-31 12:04:38,7580.772
2023-01-31 12:05:07,7429.056
2023-01-31 12:05:40,7278.857
2023-01-31 12:06:12,7127.777
2023-01-31 12:06:46,6974.549
2023-01-31 12:07:19,6822.642
2023-01-31 12:07:52,6670.915
2023-01-31 12:08:26,6519.92
2023-01-31 12:08:59,6366.569
2023-01-31 12:09:30,6216.781
2023-01-31 12:10:04,6066.498
2023-01-31 12:10:38,5916.184
2023-01-31 12:11:10,5765.899
2023-01-31 12:11:41,5614.853
2023-01-31 12:12:13,5463.767
2023-01-31 12:12:47,5311.648
2023-01-31 12:13:18,5158.811
2023-01-31 12:13:53,5008.354
2023-01-31 12:14:24,4858.549
2023-01-31 12:14:59,4704.803
2023-01-31 12:15:30,4553.972
2023-01-31 12:16:02,4401.925
2023-01-31 12:16:35,4250.652
2023-01-31 12:17:08,4100.533
2023-01-31 12:18:49,3647.53
2023-01-31 12:19:22,3496.96
2023-01-31 12:19:54,3345.837
2023-01-31 12:20:26,3196.897
2023-01-31 12:20:58,3045.904
2023-01-31 12:21:32,2894.436
2023-01-31 12:22:02,2745.797
2023-01-31 12:22:35,2595.315
2023-01-31 12:23:11,2444.75
2023-01-31 12:23:42,2292.885
2023-01-31 12:24:14,2141.902
2023-01-31 12:24:47,1991.892
2023-01-31 12:25:19,1837.888
2023-01-31 12:25:32,1788.119
2023-01-31 12:26:08,1639.227
2023-01-31 12:26:40,1488.404
2023-01-31 12:27:13,1337.059
2023-01-31 12:27:44,1184.582
2023-01-31 12:28:18,1034.045
2023-01-31 12:28:51,881.7504
2023-01-31 12:29:24,731.71
2023-01-31 12:29:56,581.0998
2023-01-31 12:30:29,428.6404
2023-01-31 12:31:03,279.3812
2023-01-31 12:31:36,127.2863
2023-01-31 12:32:09,0.0
2023-01-31 12:32:42,0.0
2023-01-31 12:33:15,0.0
2023-01-31 12:33:49,0.0
2023-01-31 12:34:23,0.0
2023-01-31 12:34:53,0.0
2023-01-31 12:35:25,0.0
2023-01-31 12:35:58,0.0
2023-01-31 12:36:33,0.0
2023-01-31 12:37:04,0.0
2023-01-31 12:37:37,0.0
2023-01-31 12:38:10,0.0
2023-01-31 12:38:44,0.0
2023-01-31 12:39:16,0.0
2023-01-31 12:39:48,0.0
2023-01-31 12:40:22,0.0
2023-01-31 12:40:54,0.0
2023-01-31 12:41:28,0.0
2023-01-31 12:42:00,0.0
2023-01-31 12:42:32,0.0
2023-01-31 12:43:06,0.0
2023-01-31 12:43:41,0.0
2023-01-31 12:44:13,0.0
2023-01-31 12:44:45,0.0
2023-01-31 12:45:19,0.0
2023-01-31 12:45:52,0.0
2023-01-31 12:46:25,0.0
2023-01-31 12:46:59,0.0
2023-01-31 12:47:33,0.0
2023-01-31 12:48:06,0.0
2023-01-31 12:48:39,0.0
2023-01-31 12:49:13,0.0
2023-01-31 12:49:45,0.0
2023-01-31 12:50:21,0.0
2023-01-31 12:50:55,0.0
